TIMESTAMP,PHRASE_ID,ACCOUNT_ID,PRICE
06/15/2002 00:00:00,4,5878,17.33
06/15/2002 00:30:00,4,5878,17.35
06/15/2002 00:45:00,4,3433,17.36
06/15/2002 01:00:00,4,5878,17.37
06/15/2002 01:30:00,4,5878,17.39
06/15/2002 02:00:00,4,3433,17.4
06/15/2002 02:00:00,4,5878,17.41
06/15/2002 02:30:00,4,3433,17.42
06/15/2002 02:45:00,4,5878,17.43
06/15/2002 03:00:00,4,3433,17.44
06/15/2002 03:15:00,4,5878,17.45
06/15/2002 03:45:00,4,3433,17.46
06/15/2002 03:45:00,4,5878,17.47
06/15/2002 04:15:00,4,5878,17.49
06/15/2002 04:30:00,4,8609,0.5
06/15/2002 04:45:00,4,5878,17.51
06/15/2002 05:30:00,4,5878,17.53
06/15/2002 06:00:00,4,5878,17.55
06/15/2002 06:45:00,4,5878,17.57
06/15/2002 07:00:00,4,3433,17.58
06/15/2002 07:15:00,4,5878,17.59
06/15/2002 07:15:00,4,8590,5.84
06/15/2002 07:30:00,4,3433,17.6
06/15/2002 07:45:00,4,5878,17.61
06/15/2002 08:15:00,4,5878,17.63
06/15/2002 08:30:00,4,5878,17.65
06/15/2002 08:45:00,4,3433,17.66
06/15/2002 08:45:00,4,5878,17.67
06/15/2002 09:15:00,4,3433,17.68
06/15/2002 09:15:00,4,5878,17.69
06/15/2002 09:30:00,4,3433,17.7
06/15/2002 09:30:00,4,5878,17.71
06/15/2002 10:00:00,4,3433,17.72
06/15/2002 10:00:00,4,5878,17.73
06/15/2002 10:15:00,4,3433,17.74
06/15/2002 10:15:00,4,7888,5.85
06/15/2002 10:30:00,4,5878,17.75
06/15/2002 10:45:00,4,3433,17.76
06/15/2002 10:45:00,4,5878,17.77
06/15/2002 11:00:00,4,3433,17.78
06/15/2002 11:15:00,4,5878,17.79
06/15/2002 11:30:00,4,5878,17.81
06/15/2002 12:00:00,4,5878,17.83
06/15/2002 12:30:00,4,5878,17.85
06/15/2002 12:45:00,4,8590,1.05
06/15/2002 13:00:00,4,5878,17.87
06/15/2002 13:30:00,4,5878,17.89
06/15/2002 13:45:00,4,5878,17.91
06/15/2002 14:15:00,4,3433,17.94
06/15/2002 14:15:00,4,5878,17.95
06/15/2002 14:15:00,4,5878,17.93
06/15/2002 14:45:00,4,5878,17.97
06/15/2002 15:00:00,4,3433,17.98
06/15/2002 15:15:00,4,5878,17.99
06/15/2002 15:30:00,4,5878,18.01
06/15/2002 15:30:00,4,8590,1.06
06/15/2002 15:45:00,4,5878,18.03
06/15/2002 16:00:00,4,3433,18.04
06/15/2002 16:15:00,4,5878,18.05
06/15/2002 16:15:00,4,7888,5.83
06/15/2002 16:30:00,4,3433,18.06
06/15/2002 16:45:00,4,5878,18.07
06/15/2002 17:00:00,4,3433,18.08
06/15/2002 17:15:00,4,5878,18.09
06/15/2002 17:15:00,4,5878,18.11
06/15/2002 17:45:00,4,3433,18.12
06/15/2002 17:45:00,4,5878,18.13
06/15/2002 18:00:00,4,3433,18.14
06/15/2002 18:15:00,4,5878,18.15
06/15/2002 18:15:00,4,8590,5.84
06/15/2002 18:30:00,4,5878,18.17
06/15/2002 18:30:00,4,7888,5.85
06/15/2002 18:45:00,4,3433,18.18
06/15/2002 19:00:00,4,5878,18.19
06/15/2002 19:15:00,4,5878,18.21
06/15/2002 19:30:00,4,5878,18.23
06/15/2002 20:00:00,4,5878,18.25
06/15/2002 20:15:00,4,3433,18.26
06/15/2002 20:15:00,4,5878,18.27
06/15/2002 20:45:00,4,5878,18.29
06/15/2002 21:00:00,4,5878,18.31
06/16/2002 06:15:00,4,5878,18.33
06/16/2002 11:15:00,4,3433,18.34
06/16/2002 11:15:00,4,5878,18.35
06/16/2002 11:45:00,4,5878,18.37
06/16/2002 12:15:00,4,5878,18.39
06/16/2002 12:45:00,4,5878,18.41
06/16/2002 13:15:00,4,5878,18.43
06/16/2002 13:15:00,4,5878,18.45
06/16/2002 13:45:00,4,5878,18.47
06/16/2002 14:00:00,4,3433,18.48
06/16/2002 14:00:00,4,5878,18.49
06/16/2002 14:15:00,4,3433,18.5
06/16/2002 14:15:00,4,5878,18.51
06/16/2002 15:00:00,4,3433,18.52
06/16/2002 15:00:00,4,5878,18.53
06/16/2002 15:15:00,4,3433,18.52
06/16/2002 15:30:00,4,3433,18.54
06/16/2002 15:30:00,4,5878,18.55
06/16/2002 16:00:00,4,5878,18.57
06/16/2002 16:15:00,4,3433,18.58
06/16/2002 16:15:00,4,5878,18.59
06/16/2002 16:45:00,4,5878,18.61
06/16/2002 17:00:00,4,3433,18.62
06/16/2002 17:00:00,4,5878,18.63
06/16/2002 17:15:00,4,3433,18.64
06/16/2002 17:15:00,4,5878,18.65
06/16/2002 17:45:00,4,5878,18.67
06/16/2002 18:00:00,4,3433,18.68
06/16/2002 18:00:00,4,5878,18.69
06/16/2002 18:15:00,4,3433,18.7
06/16/2002 18:30:00,4,5878,18.71
06/16/2002 18:45:00,4,3433,18.72
06/16/2002 19:00:00,4,5878,18.73
06/16/2002 19:30:00,4,5878,18.75
06/16/2002 20:00:00,4,5878,18.77
06/16/2002 20:15:00,4,5878,18.79
06/16/2002 20:30:00,4,3433,18.8
06/16/2002 20:45:00,4,5878,18.81
06/16/2002 21:00:00,4,5878,18.83
06/16/2002 21:45:00,4,5878,18.85
06/16/2002 22:00:00,4,3433,18.86
06/16/2002 22:00:00,4,5878,18.87
06/16/2002 22:30:00,4,5878,18.89
06/16/2002 22:45:00,4,5878,18.91
06/16/2002 23:00:00,4,3433,18.92
06/16/2002 23:00:00,4,5878,18.93
06/16/2002 23:30:00,4,3433,18.94
06/16/2002 23:45:00,4,5878,18.97
06/17/2002 00:00:00,4,3433,18.98
06/17/2002 00:15:00,4,5878,18.99
06/17/2002 00:30:00,4,3433,19
06/17/2002 00:30:00,4,5878,19.01
06/17/2002 00:45:00,4,5878,19.03
06/17/2002 01:15:00,4,5878,19.05
06/17/2002 01:30:00,4,3433,19.06
06/17/2002 01:45:00,4,5878,19.07
06/17/2002 01:45:00,4,5878,19.09
06/17/2002 02:30:00,4,5878,19.11
06/17/2002 02:30:00,4,5878,19.13
06/17/2002 03:00:00,4,5878,19.15
06/17/2002 03:15:00,4,3433,19.16
06/17/2002 03:15:00,4,5878,19.17
06/17/2002 03:30:00,4,3433,19.18
06/17/2002 03:30:00,4,5878,19.19
06/17/2002 04:00:00,4,5878,19.21
06/17/2002 04:15:00,4,5878,19.23
06/17/2002 04:30:00,4,5878,19.25
06/17/2002 04:45:00,4,3433,19.26
06/17/2002 05:00:00,4,5878,19.27
06/17/2002 05:15:00,4,3433,19.28
06/17/2002 05:30:00,4,5878,19.29
06/17/2002 06:00:00,4,5878,19.31
06/17/2002 06:15:00,4,3433,19.32
06/17/2002 06:15:00,4,5878,19.33
06/17/2002 06:30:00,4,5878,19.35
06/17/2002 07:15:00,4,5878,19.37
06/17/2002 07:45:00,4,3433,19.4
06/17/2002 07:45:00,4,5878,19.39
06/17/2002 08:00:00,4,5878,19.41
06/17/2002 08:15:00,4,613,5.86
