6 3 -1
28 40 -1
6 41 -1
68 34 1
0 88 -1
78 65 1
74 89 -1
23 48 -1
91 78 -1
61 46 -1
8 79 -1
91 35 -1
94 38 -1
18 74 -1
77 29 1
49 26 1
8 63 -1
50 91 -1
14 3 -1
9 44 -1
33 11 -1
1 95 -1
75 78 1
5 86 -1
71 75 1
4 78 -1
14 10 -1
43 23 1
80 74 1
86 91 -1
36 56 1
94 8 -1
74 59 -1
1 79 -1
18 63 -1
39 38 1
33 67 1
95 79 -1
24 95 -1
40 73 1
3 45 -1
97 27 -1
14 58 -1
12 36 -1
13 72 -1
86 3 -1
70 81 1
49 1 -1
61 29 1
59 59 -1
73 22 -1
72 90 -1
2 69 -1
7 9 -1
23 74 -1
94 81 -1
43 95 -1
55 30 1
67 68 -1
18 14 -1
94 9 -1
54 8 -1
30 95 -1
63 75 1
19 43 -1
12 79 -1
35 14 -1
93 83 -1
45 38 1
97 77 -1
70 31 1
89 25 -1
11 90 -1
87 17 -1
38 22 -1
51 24 1
67 27 1
36 63 1
64 71 1
68 48 -1
0 44 -1
54 75 1
45 23 1
45 75 1
67 72 1
91 75 -1
76 64 -1
36 82 1
62 25 1
73 50 -1
83 1 -1
71 99 -1
86 54 -1
9 20 -1
47 23 1
98 8 -1
81 91 -1
15 33 1
68 99 -1
5 84 -1
33 95 -1
94 53 -1
68 48 -1
89 73 -1
83 97 -1
81 57 -1
36 79 1
13 96 -1
84 38 -1
51 87 1
49 56 -1
26 65 1
80 56 -1
98 64 -1
22 97 -1
66 92 -1
35 15 -1
4 48 -1
27 97 -1
46 65 -1
57 20 -1
79 97 -1
46 72 -1
61 67 -1
40 90 -1
95 42 -1
33 74 1
41 84 1
82 32 1
67 94 -1
95 0 -1
83 52 -1
49 90 -1
51 28 1
73 67 1
80 64 -1
13 49 -1
86 18 -1
48 2 -1
67 96 -1
54 4 -1
47 77 1
72 33 1
71 17 -1
25 29 1
31 55 1
48 71 -1
20 90 -1
8 67 -1
47 45 1
39 47 1
55 54 -1
84 39 -1
40 25 1
47 28 1
97 12 -1
23 68 1
79 45 -1
44 43 1
40 16 -1
46 23 1
79 23 1
70 59 -1
94 9 -1
27 31 1
49 31 1
45 22 -1
54 2 -1
14 28 1
0 42 -1
84 84 -1
16 8 -1
63 82 1
0 62 -1
12 94 -1
89 56 -1
95 25 -1
16 57 -1
18 41 -1
82 97 -1
24 50 -1
81 87 -1
18 68 -1
7 83 -1
8 15 -1
15 92 -1
65 30 1
33 40 -1
94 6 -1
63 27 1
57 47 -1
72 0 -1
92 2 -1
39 23 1
26 9 -1
35 4 -1
62 93 -1
92 29 -1
27 90 -1
12 65 -1
